EmployeeNumber,Feature,SHAP_Value
1525,StandardHours,0.0
406,StandardHours,0.0
850,StandardHours,0.0
1641,StandardHours,0.0
491,StandardHours,0.0
1821,StandardHours,0.0
1097,StandardHours,0.0
1822,StandardHours,0.0
81,StandardHours,0.0
1419,StandardHours,0.0
1998,StandardHours,0.0
1514,StandardHours,0.0
1206,StandardHours,0.0
1258,StandardHours,0.0
809,StandardHours,0.0
1369,StandardHours,0.0
271,StandardHours,0.0
744,StandardHours,0.0
1137,StandardHours,0.0
1281,StandardHours,0.0
734,StandardHours,0.0
730,StandardHours,0.0
39,StandardHours,0.0
74,StandardHours,0.0
1693,StandardHours,0.0
1480,StandardHours,0.0
549,StandardHours,0.0
1547,StandardHours,0.0
555,StandardHours,0.0
1358,StandardHours,0.0
1125,StandardHours,0.0
2057,StandardHours,0.0
571,StandardHours,0.0
479,StandardHours,0.0
1375,StandardHours,0.0
424,StandardHours,0.0
1484,StandardHours,0.0
132,StandardHours,0.0
647,StandardHours,0.0
380,StandardHours,0.0
1487,StandardHours,0.0
1997,StandardHours,0.0
1244,StandardHours,0.0
1428,StandardHours,0.0
1555,StandardHours,0.0
1243,StandardHours,0.0
995,StandardHours,0.0
832,StandardHours,0.0
650,StandardHours,0.0
1306,StandardHours,0.0
1950,StandardHours,0.0
1148,StandardHours,0.0
1627,StandardHours,0.0
2026,StandardHours,0.0
1106,StandardHours,0.0
1032,StandardHours,0.0
671,StandardHours,0.0
328,StandardHours,0.0
1289,StandardHours,0.0
796,StandardHours,0.0
1288,StandardHours,0.0
689,StandardHours,0.0
1980,StandardHours,0.0
579,StandardHours,0.0
1594,StandardHours,0.0
287,StandardHours,0.0
2065,StandardHours,0.0
1132,StandardHours,0.0
731,StandardHours,0.0
329,StandardHours,0.0
76,StandardHours,0.0
1724,StandardHours,0.0
441,StandardHours,0.0
495,StandardHours,0.0
977,StandardHours,0.0
964,StandardHours,0.0
1666,StandardHours,0.0
868,StandardHours,0.0
1241,StandardHours,0.0
1482,StandardHours,0.0
1597,StandardHours,0.0
1395,StandardHours,0.0
944,StandardHours,0.0
323,StandardHours,0.0
567,StandardHours,0.0
269,StandardHours,0.0
1731,StandardHours,0.0
105,StandardHours,0.0
1941,StandardHours,0.0
1599,StandardHours,0.0
147,StandardHours,0.0
1754,StandardHours,0.0
1673,StandardHours,0.0
1314,StandardHours,0.0
920,StandardHours,0.0
1737,StandardHours,0.0
1708,StandardHours,0.0
791,StandardHours,0.0
475,StandardHours,0.0
1576,StandardHours,0.0
1544,StandardHours,0.0
431,StandardHours,0.0
2052,StandardHours,0.0
1507,StandardHours,0.0
951,StandardHours,0.0
524,StandardHours,0.0
786,StandardHours,0.0
775,StandardHours,0.0
1317,StandardHours,0.0
715,StandardHours,0.0
903,StandardHours,0.0
1469,StockOptionLevel,0.076128356727671
250,StockOptionLevel,-0.1296239587525209
1714,StockOptionLevel,-0.0267478010124249
86,StockOptionLevel,-0.0267478010124249
304,StockOptionLevel,0.076128356727671
666,StockOptionLevel,-0.1296239587525209
577,StockOptionLevel,0.076128356727671
332,StockOptionLevel,-0.2325001164926169
302,StockOptionLevel,0.076128356727671
63,StockOptionLevel,0.076128356727671
925,StockOptionLevel,0.076128356727671
1293,StockOptionLevel,0.076128356727671
852,StockOptionLevel,0.076128356727671
483,StockOptionLevel,-0.0267478010124249
2007,StockOptionLevel,0.076128356727671
1745,StockOptionLevel,0.076128356727671
1753,StockOptionLevel,0.076128356727671
1042,StockOptionLevel,0.076128356727671
376,StockOptionLevel,-0.0267478010124249
1485,StockOptionLevel,-0.1296239587525209
355,StockOptionLevel,0.076128356727671
574,StockOptionLevel,-0.2325001164926169
1446,StockOptionLevel,-0.0267478010124249
382,StockOptionLevel,-0.0267478010124249
1560,StockOptionLevel,-0.0267478010124249
1578,StockOptionLevel,-0.0267478010124249
933,StockOptionLevel,0.076128356727671
855,StockOptionLevel,-0.0267478010124249
1475,StockOptionLevel,0.076128356727671
339,StockOptionLevel,-0.0267478010124249
1763,StockOptionLevel,-0.0267478010124249
1018,StockOptionLevel,0.076128356727671
807,StockOptionLevel,-0.0267478010124249
623,StockOptionLevel,0.076128356727671
1733,StockOptionLevel,-0.2325001164926169
984,StockOptionLevel,-0.0267478010124249
1468,StockOptionLevel,-0.0267478010124249
1210,StockOptionLevel,-0.0267478010124249
65,StockOptionLevel,0.076128356727671
1834,StockOptionLevel,-0.0267478010124249
230,StockOptionLevel,0.076128356727671
1548,StockOptionLevel,0.076128356727671
1574,StockOptionLevel,-0.0267478010124249
1060,StockOptionLevel,-0.0267478010124249
485,StockOptionLevel,0.076128356727671
361,StockOptionLevel,-0.0267478010124249
1318,StockOptionLevel,0.076128356727671
819,StockOptionLevel,0.076128356727671
723,StockOptionLevel,-0.0267478010124249
1248,StockOptionLevel,0.076128356727671
575,StockOptionLevel,0.076128356727671
423,StockOptionLevel,-0.0267478010124249
162,StockOptionLevel,0.076128356727671
1356,StockOptionLevel,0.076128356727671
1709,StockOptionLevel,-0.0267478010124249
1235,StockOptionLevel,0.076128356727671
281,StockOptionLevel,-0.0267478010124249
1970,StockOptionLevel,-0.2325001164926169
757,StockOptionLevel,0.076128356727671
1633,StockOptionLevel,0.076128356727671
1744,StockOptionLevel,-0.1296239587525209
1079,StockOptionLevel,0.076128356727671
1459,StockOptionLevel,0.076128356727671
815,StockOptionLevel,0.076128356727671
1033,StockOptionLevel,0.076128356727671
261,StockOptionLevel,0.076128356727671
458,StockOptionLevel,-0.0267478010124249
1885,StockOptionLevel,-0.0267478010124249
395,StockOptionLevel,0.076128356727671
1550,StockOptionLevel,0.076128356727671
1908,StockOptionLevel,-0.1296239587525209
38,StockOptionLevel,0.076128356727671
656,StockOptionLevel,-0.0267478010124249
100,StockOptionLevel,0.076128356727671
1260,StockOptionLevel,-0.1296239587525209
84,StockOptionLevel,-0.2325001164926169
1615,StockOptionLevel,-0.0267478010124249
808,StockOptionLevel,-0.0267478010124249
1237,StockOptionLevel,-0.0267478010124249
1321,StockOptionLevel,-0.1296239587525209
1201,StockOptionLevel,-0.0267478010124249
760,StockOptionLevel,-0.0267478010124249
1938,StockOptionLevel,-0.0267478010124249
645,StockOptionLevel,0.076128356727671
1165,StockOptionLevel,-0.0267478010124249
1471,StockOptionLevel,0.076128356727671
1678,StockOptionLevel,0.076128356727671
665,StockOptionLevel,0.076128356727671
865,StockOptionLevel,-0.0267478010124249
57,StockOptionLevel,0.076128356727671
77,StockOptionLevel,-0.0267478010124249
30,StockOptionLevel,0.076128356727671
1975,StockOptionLevel,0.076128356727671
508,StockOptionLevel,-0.0267478010124249
152,StockOptionLevel,0.076128356727671
462,StockOptionLevel,0.076128356727671
1497,StockOptionLevel,-0.1296239587525209
529,StockOptionLevel,-0.1296239587525209
1503,StockOptionLevel,-0.0267478010124249
580,StockOptionLevel,-0.0267478010124249
374,StockOptionLevel,0.076128356727671
1121,StockOptionLevel,-0.2325001164926169
840,StockOptionLevel,-0.1296239587525209
1364,StockOptionLevel,-0.0267478010124249
1024,StockOptionLevel,0.076128356727671
1119,StockOptionLevel,-0.1296239587525209
487,StockOptionLevel,0.076128356727671
1853,StockOptionLevel,0.076128356727671
102,StockOptionLevel,0.076128356727671
336,StockOptionLevel,-0.0267478010124249
1645,StockOptionLevel,-0.1296239587525209
1611,StockOptionLevel,0.076128356727671
947,StockOptionLevel,-0.0267478010124249
1084,StockOptionLevel,-0.0267478010124249
556,StockOptionLevel,-0.0267478010124249
192,StockOptionLevel,0.076128356727671
91,StockOptionLevel,0.076128356727671
20,StockOptionLevel,-0.0267478010124249
1677,StockOptionLevel,0.076128356727671
1502,StockOptionLevel,0.076128356727671
1441,StockOptionLevel,-0.0267478010124249
1344,StockOptionLevel,-0.0267478010124249
1297,StockOptionLevel,0.076128356727671
1775,StockOptionLevel,-0.2325001164926169
803,StockOptionLevel,0.076128356727671
566,StockOptionLevel,0.076128356727671
1240,StockOptionLevel,0.076128356727671
1127,StockOptionLevel,-0.2325001164926169
721,StockOptionLevel,0.076128356727671
416,StockOptionLevel,-0.0267478010124249
1852,StockOptionLevel,0.076128356727671
1839,StockOptionLevel,0.076128356727671
573,StockOptionLevel,0.076128356727671
1101,StockOptionLevel,0.076128356727671
1177,StockOptionLevel,-0.0267478010124249
1377,StockOptionLevel,-0.1296239587525209
379,StockOptionLevel,0.076128356727671
587,StockOptionLevel,0.076128356727671
470,StockOptionLevel,-0.0267478010124249
1005,StockOptionLevel,-0.0267478010124249
1286,StockOptionLevel,0.076128356727671
605,StockOptionLevel,-0.0267478010124249
1662,StockOptionLevel,0.076128356727671
56,StockOptionLevel,0.076128356727671
1661,StockOptionLevel,-0.0267478010124249
1764,StockOptionLevel,0.076128356727671
450,StockOptionLevel,0.076128356727671
1279,StockOptionLevel,0.076128356727671
134,StockOptionLevel,0.076128356727671
142,StockOptionLevel,0.076128356727671
420,StockOptionLevel,-0.0267478010124249
1457,StockOptionLevel,-0.0267478010124249
241,StockOptionLevel,-0.0267478010124249
331,StockOptionLevel,0.076128356727671
1390,StockOptionLevel,-0.1296239587525209
538,StockOptionLevel,-0.0267478010124249
1749,StockOptionLevel,-0.0267478010124249
169,StockOptionLevel,-0.0267478010124249
1069,StockOptionLevel,-0.1296239587525209
471,StockOptionLevel,-0.0267478010124249
1573,StockOptionLevel,-0.1296239587525209
621,StockOptionLevel,0.076128356727671
1845,StockOptionLevel,-0.1296239587525209
1674,StockOptionLevel,-0.0267478010124249
1696,StockOptionLevel,-0.0267478010124249
833,StockOptionLevel,0.076128356727671
41,StockOptionLevel,0.076128356727671
1871,StockOptionLevel,-0.2325001164926169
569,StockOptionLevel,-0.0267478010124249
464,StockOptionLevel,0.076128356727671
474,StockOptionLevel,-0.1296239587525209
1892,StockOptionLevel,-0.0267478010124249
2003,StockOptionLevel,-0.0267478010124249
1173,StockOptionLevel,0.076128356727671
439,StockOptionLevel,0.076128356727671
1541,StockOptionLevel,-0.0267478010124249
1580,StockOptionLevel,-0.0267478010124249
223,StockOptionLevel,-0.0267478010124249
1815,StockOptionLevel,-0.0267478010124249
1646,StockOptionLevel,0.076128356727671
1373,StockOptionLevel,-0.0267478010124249
498,StockOptionLevel,0.076128356727671
319,StockOptionLevel,0.076128356727671
1525,StockOptionLevel,0.076128356727671
406,StockOptionLevel,-0.1296239587525209
850,StockOptionLevel,-0.2325001164926169
1641,StockOptionLevel,0.076128356727671
491,StockOptionLevel,0.076128356727671
1821,StockOptionLevel,-0.0267478010124249
1097,StockOptionLevel,0.076128356727671
1822,StockOptionLevel,-0.0267478010124249
81,StockOptionLevel,0.076128356727671
1419,StockOptionLevel,0.076128356727671
1998,StockOptionLevel,-0.0267478010124249
1514,StockOptionLevel,-0.1296239587525209
1206,StockOptionLevel,0.076128356727671
1258,StockOptionLevel,0.076128356727671
809,StockOptionLevel,-0.0267478010124249
1369,StockOptionLevel,-0.0267478010124249
271,StockOptionLevel,0.076128356727671
744,StockOptionLevel,0.076128356727671
1137,StockOptionLevel,-0.0267478010124249
1281,StockOptionLevel,0.076128356727671
734,StockOptionLevel,-0.0267478010124249
730,StockOptionLevel,0.076128356727671
39,StockOptionLevel,0.076128356727671
74,StockOptionLevel,-0.0267478010124249
1693,StockOptionLevel,0.076128356727671
1480,StockOptionLevel,0.076128356727671
549,StockOptionLevel,0.076128356727671
1547,StockOptionLevel,-0.0267478010124249
555,StockOptionLevel,-0.0267478010124249
1358,StockOptionLevel,-0.2325001164926169
1125,StockOptionLevel,0.076128356727671
2057,StockOptionLevel,0.076128356727671
571,StockOptionLevel,0.076128356727671
479,StockOptionLevel,0.076128356727671
1375,StockOptionLevel,-0.2325001164926169
424,StockOptionLevel,0.076128356727671
1484,StockOptionLevel,-0.1296239587525209
132,StockOptionLevel,-0.0267478010124249
647,StockOptionLevel,-0.0267478010124249
380,StockOptionLevel,-0.1296239587525209
1487,StockOptionLevel,0.076128356727671
1997,StockOptionLevel,-0.0267478010124249
1244,StockOptionLevel,-0.1296239587525209
1428,StockOptionLevel,-0.1296239587525209
1555,StockOptionLevel,-0.0267478010124249
1243,StockOptionLevel,-0.0267478010124249
995,StockOptionLevel,0.076128356727671
832,StockOptionLevel,0.076128356727671
650,StockOptionLevel,0.076128356727671
1306,StockOptionLevel,0.076128356727671
1950,StockOptionLevel,0.076128356727671
1148,StockOptionLevel,0.076128356727671
1627,StockOptionLevel,-0.0267478010124249
2026,StockOptionLevel,-0.0267478010124249
1106,StockOptionLevel,-0.0267478010124249
1032,StockOptionLevel,0.076128356727671
671,StockOptionLevel,-0.0267478010124249
328,StockOptionLevel,0.076128356727671
1289,StockOptionLevel,-0.1296239587525209
796,StockOptionLevel,0.076128356727671
1288,StockOptionLevel,-0.1296239587525209
689,StockOptionLevel,-0.0267478010124249
1980,StockOptionLevel,0.076128356727671
579,StockOptionLevel,-0.0267478010124249
1594,StockOptionLevel,-0.0267478010124249
287,StockOptionLevel,-0.0267478010124249
2065,StockOptionLevel,0.076128356727671
1132,StockOptionLevel,0.076128356727671
731,StockOptionLevel,-0.2325001164926169
329,StockOptionLevel,0.076128356727671
76,StockOptionLevel,-0.0267478010124249
1724,StockOptionLevel,-0.0267478010124249
441,StockOptionLevel,-0.1296239587525209
495,StockOptionLevel,0.076128356727671
977,StockOptionLevel,0.076128356727671
964,StockOptionLevel,-0.0267478010124249
1666,StockOptionLevel,-0.0267478010124249
868,StockOptionLevel,-0.1296239587525209
1241,StockOptionLevel,-0.0267478010124249
1482,StockOptionLevel,-0.1296239587525209
1597,StockOptionLevel,-0.0267478010124249
1395,StockOptionLevel,0.076128356727671
944,StockOptionLevel,-0.0267478010124249
323,StockOptionLevel,-0.0267478010124249
567,StockOptionLevel,0.076128356727671
269,StockOptionLevel,0.076128356727671
1731,StockOptionLevel,-0.0267478010124249
105,StockOptionLevel,0.076128356727671
1941,StockOptionLevel,0.076128356727671
1599,StockOptionLevel,-0.0267478010124249
147,StockOptionLevel,0.076128356727671
1754,StockOptionLevel,-0.0267478010124249
1673,StockOptionLevel,-0.1296239587525209
1314,StockOptionLevel,0.076128356727671
920,StockOptionLevel,-0.0267478010124249
1737,StockOptionLevel,-0.0267478010124249
1708,StockOptionLevel,0.076128356727671
791,StockOptionLevel,-0.0267478010124249
475,StockOptionLevel,-0.0267478010124249
1576,StockOptionLevel,-0.0267478010124249
1544,StockOptionLevel,-0.0267478010124249
431,StockOptionLevel,0.076128356727671
2052,StockOptionLevel,-0.0267478010124249
1507,StockOptionLevel,0.076128356727671
951,StockOptionLevel,0.076128356727671
524,StockOptionLevel,-0.0267478010124249
786,StockOptionLevel,0.076128356727671
775,StockOptionLevel,-0.0267478010124249
1317,StockOptionLevel,0.076128356727671
715,StockOptionLevel,0.076128356727671
903,StockOptionLevel,-0.0267478010124249
1469,TotalWorkingYears,0.0404202474001323
250,TotalWorkingYears,0.0472479918933979
1714,TotalWorkingYears,0.0745589698664604
86,TotalWorkingYears,-0.0893068979719141
304,TotalWorkingYears,-0.0278571975325236
666,TotalWorkingYears,0.0267647584136011
577,TotalWorkingYears,0.0404202474001323
332,TotalWorkingYears,0.0335925029068667
302,TotalWorkingYears,-0.0756514089853829
63,TotalWorkingYears,0.0745589698664604
925,TotalWorkingYears,0.0609034808799291
1293,TotalWorkingYears,-0.0756514089853829
852,TotalWorkingYears,0.0131092694270699
483,TotalWorkingYears,0.0131092694270699
2007,TotalWorkingYears,0.0540757363866635
1745,TotalWorkingYears,0.0131092694270699
1753,TotalWorkingYears,0.0131092694270699
1042,TotalWorkingYears,-0.0415126865190548
376,TotalWorkingYears,0.0131092694270699
1485,TotalWorkingYears,-0.0278571975325236
355,TotalWorkingYears,0.0404202474001323
574,TotalWorkingYears,-0.055168175505586
1446,TotalWorkingYears,0.0335925029068667
382,TotalWorkingYears,0.0267647584136011
1560,TotalWorkingYears,0.0267647584136011
1578,TotalWorkingYears,-0.1644120873978357
933,TotalWorkingYears,0.0745589698664604
855,TotalWorkingYears,0.0199370139203355
1475,TotalWorkingYears,0.0404202474001323
339,TotalWorkingYears,-0.0073739640527268
1763,TotalWorkingYears,0.0131092694270699
1018,TotalWorkingYears,0.0267647584136011
807,TotalWorkingYears,0.0267647584136011
623,TotalWorkingYears,-0.0005462195594612
1733,TotalWorkingYears,-0.0278571975325236
984,TotalWorkingYears,-0.0005462195594612
1468,TotalWorkingYears,-0.0278571975325236
1210,TotalWorkingYears,0.0472479918933979
65,TotalWorkingYears,0.0677312253731948
1834,TotalWorkingYears,0.0609034808799291
230,TotalWorkingYears,-0.0005462195594612
1548,TotalWorkingYears,0.0199370139203355
1574,TotalWorkingYears,0.0199370139203355
1060,TotalWorkingYears,0.0267647584136011
485,TotalWorkingYears,0.0745589698664604
361,TotalWorkingYears,-0.0073739640527268
1318,TotalWorkingYears,0.0199370139203355
819,TotalWorkingYears,0.0404202474001323
723,TotalWorkingYears,-0.0415126865190548
1248,TotalWorkingYears,0.0745589698664604
575,TotalWorkingYears,-0.0961346424651797
423,TotalWorkingYears,0.0404202474001323
162,TotalWorkingYears,-0.0756514089853829
1356,TotalWorkingYears,0.0131092694270699
1709,TotalWorkingYears,0.0199370139203355
1235,TotalWorkingYears,0.0131092694270699
281,TotalWorkingYears,-0.021029453039258
1970,TotalWorkingYears,0.0199370139203355
757,TotalWorkingYears,0.0131092694270699
1633,TotalWorkingYears,0.0131092694270699
1744,TotalWorkingYears,0.0199370139203355
1079,TotalWorkingYears,0.0745589698664604
1459,TotalWorkingYears,0.0131092694270699
815,TotalWorkingYears,-0.1234456204382421
1033,TotalWorkingYears,-0.021029453039258
261,TotalWorkingYears,0.0267647584136011
458,TotalWorkingYears,0.0267647584136011
1885,TotalWorkingYears,-0.0278571975325236
395,TotalWorkingYears,0.0472479918933979
1550,TotalWorkingYears,-0.0619959199988517
1908,TotalWorkingYears,-0.0005462195594612
38,TotalWorkingYears,-0.0688236644921173
656,TotalWorkingYears,-0.0346849420257892
100,TotalWorkingYears,-0.0278571975325236
1260,TotalWorkingYears,0.0404202474001323
84,TotalWorkingYears,-0.0619959199988517
1615,TotalWorkingYears,0.0199370139203355
808,TotalWorkingYears,0.0404202474001323
1237,TotalWorkingYears,-0.0346849420257892
1321,TotalWorkingYears,0.0199370139203355
1201,TotalWorkingYears,-0.0961346424651797
760,TotalWorkingYears,-0.0005462195594612
1938,TotalWorkingYears,-0.1166178759449765
645,TotalWorkingYears,0.0335925029068667
1165,TotalWorkingYears,0.0062815249338043
1471,TotalWorkingYears,0.0335925029068667
1678,TotalWorkingYears,-0.0619959199988517
665,TotalWorkingYears,0.0131092694270699
865,TotalWorkingYears,0.0199370139203355
57,TotalWorkingYears,-0.0005462195594612
77,TotalWorkingYears,0.0335925029068667
30,TotalWorkingYears,0.081386714359726
1975,TotalWorkingYears,-0.0619959199988517
508,TotalWorkingYears,0.0745589698664604
152,TotalWorkingYears,-0.0005462195594612
462,TotalWorkingYears,0.0062815249338043
1497,TotalWorkingYears,0.0131092694270699
529,TotalWorkingYears,-0.021029453039258
1503,TotalWorkingYears,0.0062815249338043
580,TotalWorkingYears,-0.021029453039258
374,TotalWorkingYears,-0.1712398318911014
1121,TotalWorkingYears,0.0131092694270699
840,TotalWorkingYears,0.0199370139203355
1364,TotalWorkingYears,0.0472479918933979
1024,TotalWorkingYears,-0.1029623869584453
1119,TotalWorkingYears,0.0199370139203355
487,TotalWorkingYears,0.0335925029068667
1853,TotalWorkingYears,0.0540757363866635
102,TotalWorkingYears,-0.0278571975325236
336,TotalWorkingYears,-0.0893068979719141
1645,TotalWorkingYears,0.0335925029068667
1611,TotalWorkingYears,0.0131092694270699
947,TotalWorkingYears,0.0199370139203355
1084,TotalWorkingYears,0.0335925029068667
556,TotalWorkingYears,0.0745589698664604
192,TotalWorkingYears,0.0199370139203355
91,TotalWorkingYears,-0.055168175505586
20,TotalWorkingYears,0.0131092694270699
1677,TotalWorkingYears,-0.0756514089853829
1502,TotalWorkingYears,0.0267647584136011
1441,TotalWorkingYears,0.0472479918933979
1344,TotalWorkingYears,0.0131092694270699
1297,TotalWorkingYears,0.0267647584136011
1775,TotalWorkingYears,-0.1029623869584453
803,TotalWorkingYears,-0.0346849420257892
566,TotalWorkingYears,0.0745589698664604
1240,TotalWorkingYears,0.0472479918933979
1127,TotalWorkingYears,-0.0619959199988517
721,TotalWorkingYears,-0.055168175505586
416,TotalWorkingYears,0.0131092694270699
1852,TotalWorkingYears,0.0062815249338043
1839,TotalWorkingYears,0.081386714359726
573,TotalWorkingYears,-0.0688236644921173
1101,TotalWorkingYears,-0.0142017085459924
1177,TotalWorkingYears,0.0267647584136011
1377,TotalWorkingYears,0.0131092694270699
379,TotalWorkingYears,0.0609034808799291
587,TotalWorkingYears,-0.0005462195594612
470,TotalWorkingYears,0.0540757363866635
1005,TotalWorkingYears,-0.0688236644921173
1286,TotalWorkingYears,0.0472479918933979
605,TotalWorkingYears,0.0131092694270699
1662,TotalWorkingYears,0.0540757363866635
56,TotalWorkingYears,0.0199370139203355
1661,TotalWorkingYears,-0.1234456204382421
1764,TotalWorkingYears,-0.0005462195594612
450,TotalWorkingYears,-0.055168175505586
1279,TotalWorkingYears,0.0677312253731948
134,TotalWorkingYears,0.0745589698664604
142,TotalWorkingYears,0.0404202474001323
420,TotalWorkingYears,-0.0073739640527268
1457,TotalWorkingYears,-0.1097901314517109
241,TotalWorkingYears,-0.0483404310123204
331,TotalWorkingYears,0.0540757363866635
1390,TotalWorkingYears,0.0267647584136011
538,TotalWorkingYears,0.0404202474001323
1749,TotalWorkingYears,0.0404202474001323
169,TotalWorkingYears,0.0609034808799291
1069,TotalWorkingYears,-0.0756514089853829
471,TotalWorkingYears,0.0267647584136011
1573,TotalWorkingYears,0.0335925029068667
621,TotalWorkingYears,0.0131092694270699
1845,TotalWorkingYears,0.0131092694270699
1674,TotalWorkingYears,-0.0346849420257892
1696,TotalWorkingYears,-0.021029453039258
833,TotalWorkingYears,-0.0005462195594612
41,TotalWorkingYears,0.0131092694270699
1871,TotalWorkingYears,0.0335925029068667
569,TotalWorkingYears,-0.1097901314517109
464,TotalWorkingYears,-0.0346849420257892
474,TotalWorkingYears,-0.0073739640527268
1892,TotalWorkingYears,-0.0688236644921173
2003,TotalWorkingYears,0.0472479918933979
1173,TotalWorkingYears,0.0404202474001323
439,TotalWorkingYears,0.0131092694270699
1541,TotalWorkingYears,-0.0005462195594612
1580,TotalWorkingYears,0.0199370139203355
223,TotalWorkingYears,-0.0005462195594612
1815,TotalWorkingYears,-0.0756514089853829
1646,TotalWorkingYears,0.0404202474001323
1373,TotalWorkingYears,-0.1439288539180389
498,TotalWorkingYears,0.0335925029068667
319,TotalWorkingYears,-0.0688236644921173
1525,TotalWorkingYears,0.0199370139203355
406,TotalWorkingYears,-0.0005462195594612
850,TotalWorkingYears,0.081386714359726
1641,TotalWorkingYears,-0.0415126865190548
491,TotalWorkingYears,-0.055168175505586
1821,TotalWorkingYears,-0.0073739640527268
1097,TotalWorkingYears,0.0131092694270699
1822,TotalWorkingYears,-0.0005462195594612
81,TotalWorkingYears,-0.1097901314517109
1419,TotalWorkingYears,0.0131092694270699
1998,TotalWorkingYears,0.0199370139203355
1514,TotalWorkingYears,0.0267647584136011
1206,TotalWorkingYears,0.0404202474001323
1258,TotalWorkingYears,0.0335925029068667
809,TotalWorkingYears,-0.0824791534786485
1369,TotalWorkingYears,0.0131092694270699
271,TotalWorkingYears,-0.0142017085459924
744,TotalWorkingYears,0.0199370139203355
1137,TotalWorkingYears,0.0472479918933979
1281,TotalWorkingYears,0.0540757363866635
734,TotalWorkingYears,-0.0688236644921173
730,TotalWorkingYears,-0.1371011094247733
39,TotalWorkingYears,0.0335925029068667
74,TotalWorkingYears,0.0199370139203355
1693,TotalWorkingYears,0.0335925029068667
1480,TotalWorkingYears,-0.0005462195594612
549,TotalWorkingYears,-0.1439288539180389
1547,TotalWorkingYears,-0.0824791534786485
555,TotalWorkingYears,0.0609034808799291
1358,TotalWorkingYears,0.0335925029068667
1125,TotalWorkingYears,0.0131092694270699
2057,TotalWorkingYears,0.0131092694270699
571,TotalWorkingYears,-0.0005462195594612
479,TotalWorkingYears,0.0335925029068667
1375,TotalWorkingYears,-0.021029453039258
424,TotalWorkingYears,0.0199370139203355
1484,TotalWorkingYears,-0.1166178759449765
132,TotalWorkingYears,-0.0346849420257892
647,TotalWorkingYears,0.0404202474001323
380,TotalWorkingYears,-0.021029453039258
1487,TotalWorkingYears,0.0335925029068667
1997,TotalWorkingYears,0.0131092694270699
1244,TotalWorkingYears,0.0199370139203355
1428,TotalWorkingYears,0.0267647584136011
1555,TotalWorkingYears,-0.0005462195594612
1243,TotalWorkingYears,-0.0278571975325236
995,TotalWorkingYears,0.0472479918933979
832,TotalWorkingYears,0.0131092694270699
650,TotalWorkingYears,0.0199370139203355
1306,TotalWorkingYears,-0.0688236644921173
1950,TotalWorkingYears,-0.0142017085459924
1148,TotalWorkingYears,-0.0278571975325236
1627,TotalWorkingYears,0.0062815249338043
2026,TotalWorkingYears,-0.0073739640527268
1106,TotalWorkingYears,0.0335925029068667
1032,TotalWorkingYears,-0.1234456204382421
671,TotalWorkingYears,-0.0961346424651797
328,TotalWorkingYears,-0.0073739640527268
1289,TotalWorkingYears,-0.0142017085459924
796,TotalWorkingYears,0.0404202474001323
1288,TotalWorkingYears,-0.0961346424651797
689,TotalWorkingYears,0.0131092694270699
1980,TotalWorkingYears,0.0199370139203355
579,TotalWorkingYears,-0.0142017085459924
1594,TotalWorkingYears,0.0199370139203355
287,TotalWorkingYears,0.0472479918933979
2065,TotalWorkingYears,-0.0346849420257892
1132,TotalWorkingYears,0.0199370139203355
731,TotalWorkingYears,-0.0756514089853829
329,TotalWorkingYears,-0.1439288539180389
76,TotalWorkingYears,0.0131092694270699
1724,TotalWorkingYears,-0.0415126865190548
441,TotalWorkingYears,0.0062815249338043
495,TotalWorkingYears,0.0404202474001323
977,TotalWorkingYears,0.0335925029068667
964,TotalWorkingYears,0.0609034808799291
1666,TotalWorkingYears,-0.0142017085459924
868,TotalWorkingYears,0.0199370139203355
1241,TotalWorkingYears,-0.0005462195594612
1482,TotalWorkingYears,0.0745589698664604
1597,TotalWorkingYears,0.0267647584136011
1395,TotalWorkingYears,0.0267647584136011
944,TotalWorkingYears,-0.1166178759449765
323,TotalWorkingYears,-0.1371011094247733
567,TotalWorkingYears,0.0131092694270699
269,TotalWorkingYears,0.0131092694270699
1731,TotalWorkingYears,0.0540757363866635
105,TotalWorkingYears,0.0404202474001323
1941,TotalWorkingYears,-0.1097901314517109
1599,TotalWorkingYears,0.0267647584136011
147,TotalWorkingYears,0.0199370139203355
1754,TotalWorkingYears,-0.0005462195594612
1673,TotalWorkingYears,0.0131092694270699
1314,TotalWorkingYears,0.0131092694270699
920,TotalWorkingYears,0.0540757363866635
1737,TotalWorkingYears,0.0199370139203355
1708,TotalWorkingYears,0.0131092694270699
791,TotalWorkingYears,0.0472479918933979
475,TotalWorkingYears,0.0540757363866635
1576,TotalWorkingYears,0.0131092694270699
1544,TotalWorkingYears,0.0199370139203355
431,TotalWorkingYears,-0.0893068979719141
2052,TotalWorkingYears,0.0540757363866635
1507,TotalWorkingYears,0.0472479918933979
951,TotalWorkingYears,0.0472479918933979
524,TotalWorkingYears,-0.0073739640527268
786,TotalWorkingYears,0.0404202474001323
775,TotalWorkingYears,0.0335925029068667
1317,TotalWorkingYears,-0.0893068979719141
715,TotalWorkingYears,0.0540757363866635
903,TotalWorkingYears,0.0267647584136011
1469,TrainingTimesLastYear,-0.0677639584440274
250,TrainingTimesLastYear,-0.012219730211218
1714,TrainingTimesLastYear,0.0433244980215913
86,TrainingTimesLastYear,0.0433244980215913
